acceptance_status;acceptance_statuscode;acceptance_timestamp;acceptance_retrycount;interactionmode;createdon;identificationmethod;identity_issuingcountry_code;identity_idcloudanalysis_errormessage;nationality_name
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:42.907;1.0;;12/11/2020 12:14;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-04 10:56:12.917;1.0;;04/11/2020 10:52;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:43:07.413;;;10/08/2020 12:15;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:24.220;1.0;;12/11/2020 07:59;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:29:08.243;1.0;NonInteractive;28/01/2021 12:34;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-09 13:39:00.357;1.0;Interactive;09/02/2021 13:24;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:23:01.773;1.0;NonInteractive;20/01/2021 08:52;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:54:29.193;1.0;NonInteractive;11/12/2020 06:51;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-12-15 16:22:00.567;1.0;Interactive;15/12/2020 16:09;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:39:35.553;1.0;NonInteractive;08/02/2021 15:26;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:35:47.860;;;27/07/2020 14:12;DOCUMENT;BEL;0;Belgium
Rejected;ManualReviewFailedRetry;2020-11-25 14:08:05.477;1.0;NonInteractive;25/11/2020 13:59;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:20:36.620;1.0;NonInteractive;18/01/2021 15:56;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-09-18 12:20:02.463;1.0;;18/09/2020 11:51;;;0;
Approved;;2020-08-04 11:24:02.327;;;04/08/2020 11:20;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:06:21.117;1.0;;20/10/2020 10:53;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-09-15 10:17:33.097;1.0;;15/09/2020 10:17;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-10 10:30:04.537;1.0;;10/11/2020 10:28;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:54:21.677;1.0;NonInteractive;10/12/2020 16:56;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:43:10.107;;;11/08/2020 06:30;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:01:26.590;1.0;;09/10/2020 10:12;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:49:53.717;1.0;NonInteractive;07/12/2020 15:15;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-01 17:43:37.487;1.0;;01/10/2020 17:40;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 11:39:01.203;1.0;NonInteractive;04/03/2021 11:27;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-03 09:58:55.567;1.0;;03/11/2020 09:58;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-03 23:16:10.137;1.0;;03/11/2020 23:15;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:46:28.510;1.0;;24/08/2020 09:56;DOCUMENT;FRA;0;France
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:53:26.307;1.0;;21/09/2020 09:45;DOCUMENT;FRA;0;France
Rejected;UnknownIdentificationMethod;2020-11-09 19:20:21.460;1.0;;09/11/2020 19:19;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:13.830;1.0;;15/11/2020 10:01;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-02-10 08:56:05.340;1.0;NonInteractive;10/02/2021 08:55;EID;BEL;0;Belgium
Approved;;2020-08-03 11:39:56.913;;;03/08/2020 11:39;ITSME;;0;
Rejected;ManualReviewFailedReject;2021-01-06 16:45:53.453;1.0;Interactive;06/01/2021 16:28;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-09-15 15:25:02.263;1.0;;15/09/2020 15:21;;;0;
Approved;IdentityVerificationSucceeded;2020-11-10 05:49:18.137;1.0;;10/11/2020 05:47;;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:07:40.707;1.0;NonInteractive;22/12/2020 16:42;PROFILE_API_TEST;;0;
Approved;;2020-08-17 13:37:25.133;;;17/08/2020 13:29;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:03:08.127;1.0;;13/10/2020 12:34;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:39:52.397;1.0;;19/11/2020 12:33;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-09 13:00:31.770;1.0;;09/10/2020 12:58;;;0;
Approved;IdentityVerificationSucceeded;2020-11-30 15:30:16.140;1.0;Interactive;30/11/2020 15:29;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-11-26 09:35:00.613;1.0;NonInteractive;26/11/2020 09:34;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:05:19.783;1.0;NonInteractive;21/12/2020 12:42;PROFILE_API_TEST;;0;
Approved;;2020-09-08 08:34:29.247;1.0;;08/09/2020 08:33;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:38:43.470;1.0;;16/11/2020 14:39;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:03.687;1.0;NonInteractive;15/01/2021 14:12;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:16:56.767;1.0;NonInteractive;13/01/2021 14:49;PROFILE_API_TEST;;0;
Rejected;MaxAllowedRetries;2021-01-18 10:43:52.717;1.0;NonInteractive;18/01/2021 10:41;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:39:03.257;1.0;;16/11/2020 16:00;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2020-12-17 09:24:00.437;1.0;Interactive;17/12/2020 09:07;DOCUMENT;IND;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:59:45.763;1.0;;07/10/2020 07:44;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-10-29 13:56:08.867;1.0;;29/10/2020 13:54;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-09-15 07:33:48.847;1.0;;15/09/2020 07:33;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:50:10.707;1.0;NonInteractive;08/12/2020 09:36;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-10-29 14:56:49.330;1.0;;29/10/2020 14:54;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:10:34.467;1.0;;22/10/2020 06:57;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-09-24 15:55:00.727;1.0;;24/09/2020 15:54;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-25 16:51:21.100;1.0;Interactive;25/11/2020 16:50;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:38.310;1.0;;12/11/2020 11:10;PROFILE_API_TEST;;0;
Rejected;RejectedDueToUserInactivity;2021-01-14 11:13:03.767;2.0;NonInteractive;14/01/2021 11:06;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:00:59.673;1.0;NonInteractive;17/12/2020 14:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:49:26.083;1.0;NonInteractive;07/12/2020 11:14;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-19 12:40:58.337;1.0;;19/10/2020 12:40;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-06 18:38:33.853;1.0;NonInteractive;06/01/2021 18:38;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-09-24 13:39:51.760;1.0;;24/09/2020 13:38;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-16 10:40:03.360;1.0;;16/10/2020 10:38;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:43:48.050;;;11/08/2020 15:42;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:29.133;1.0;;14/09/2020 05:28;DOCUMENT;;0;
Rejected;UnknownIdentificationMethod;2020-10-16 09:41:48.090;1.0;;16/10/2020 09:40;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 14:56:00.890;1.0;NonInteractive;04/03/2021 14:43;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:08.483;1.0;;19/11/2020 17:14;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:12:02.530;1.0;NonInteractive;06/01/2021 16:20;DOCUMENT;;1;
Approved;;2020-09-08 13:12:20.410;1.0;;08/09/2020 13:11;DOCUMENT;UKR;0;Ukraine
Rejected;MaxAllowedRetries;2021-01-19 11:26:33.200;1.0;Interactive;19/01/2021 11:23;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:29:50.317;1.0;NonInteractive;28/01/2021 15:31;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2020-10-13 11:27:02.717;1.0;;13/10/2020 11:24;DOCUMENT;UKR;1;
Approved;IdentityVerificationSucceeded;2020-09-21 13:00:44.747;1.0;;21/09/2020 12:58;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:52:09.997;1.0;NonInteractive;09/12/2020 17:00;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:07:31.327;1.0;NonInteractive;22/12/2020 15:36;PROFILE_API_TEST;;0;
Rejected;RejectedDueToUserInactivity;2020-12-15 16:10:04.100;1.0;NonInteractive;15/12/2020 15:50;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2021-02-15 09:56:33.373;1.0;NonInteractive;15/02/2021 09:52;DOCUMENT;UKR;1;
Approved;IdentityVerificationSucceeded;2020-09-15 15:17:28.030;1.0;;15/09/2020 15:13;EID;;0;
Approved;IdentityVerificationSucceeded;2020-12-17 09:29:11.253;1.0;NonInteractive;17/12/2020 08:42;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:40:42.890;1.0;NonInteractive;09/02/2021 11:57;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-10-19 10:30:14.353;1.0;;19/10/2020 10:28;EID;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:41:56.220;1.0;NonInteractive;25/11/2020 16:56;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:46:21.360;1.0;NonInteractive;01/12/2020 14:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToUserInactivity;2021-01-06 14:27:33.940;1.0;NonInteractive;06/01/2021 13:50;DOCUMENT;UKR;1;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:29:40.923;1.0;NonInteractive;28/01/2021 15:04;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-10-12 12:28:05.540;1.0;;12/10/2020 12:05;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:44.340;1.0;NonInteractive;18/01/2021 12:12;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:38.223;1.0;;20/11/2020 13:29;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-18 15:37:25.617;1.0;;18/09/2020 15:37;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-08 12:56:00.763;1.0;NonInteractive;08/03/2021 12:44;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-05 15:08:26.117;1.0;NonInteractive;05/01/2021 15:05;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-12-08 17:34:00.383;1.0;NonInteractive;08/12/2020 17:22;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:12.367;;;18/08/2020 13:03;DOCUMENT;DEU;0;Germany
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:48:47.723;1.0;NonInteractive;04/12/2020 15:03;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-03 10:28:00.307;1.0;NonInteractive;03/02/2021 09:40;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:55:35.370;1.0;;27/09/2020 13:44;DOCUMENT;BEL;0;Belgium
Rejected;UnknownIdentificationMethod;2020-11-05 12:33:07.287;1.0;;05/11/2020 12:32;PROFILE_API_TEST;;0;
Approved;;2020-09-10 08:57:05.857;1.0;;10/09/2020 08:55;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-03-05 13:49:00.647;1.0;NonInteractive;05/03/2021 13:35;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-03 11:29:00.207;1.0;NonInteractive;03/02/2021 11:13;DOCUMENT;UKR;0;Refugee
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:19:50.680;1.0;NonInteractive;18/01/2021 12:55;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-11 14:22:14.010;1.0;Interactive;11/01/2021 14:21;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-10-19 07:27:53.853;1.0;;19/10/2020 07:24;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:57:04.070;1.0;NonInteractive;14/12/2020 15:56;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:36:32.677;1.0;;03/10/2020 22:15;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:43:04.457;1.0;NonInteractive;26/11/2020 18:25;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-11 08:38:54.217;1.0;NonInteractive;11/12/2020 08:38;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:09:14.240;1.0;NonInteractive;30/12/2020 15:40;PROFILE_API_TEST;;0;
Approved;;2020-08-21 07:30:21.243;1.0;;21/08/2020 06:58;DOCUMENT;DEU;0;Germany
Approved;IdentityVerificationSucceeded;2020-09-11 13:56:01.067;1.0;;11/09/2020 13:33;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:40:14.347;1.0;NonInteractive;09/02/2021 08:52;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-10 08:35:49.897;1.0;;10/11/2020 08:31;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:02:26.780;1.0;NonInteractive;18/12/2020 11:15;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-10-27 09:54:02.007;1.0;;27/10/2020 09:50;DOCUMENT;LAO;0;India
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:39:22.583;;;22/07/2020 15:05;DOCUMENT;ITA;0;Italy
Approved;IdentityVerificationSucceeded;2020-09-22 07:22:01.557;1.0;;22/09/2020 07:18;DOCUMENT;UKR;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:58:17.477;1.0;NonInteractive;15/12/2020 14:28;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2020-10-02 11:16:01.650;1.0;;02/10/2020 11:04;DOCUMENT;UKR;1;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:25:12.663;1.0;NonInteractive;25/01/2021 08:26;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-29 17:48:56.913;1.0;;29/09/2020 17:48;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:47:38.657;1.0;;03/09/2020 19:07;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-11-09 11:04:27.017;1.0;;09/11/2020 11:03;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-01-11 16:29:01.147;1.0;Interactive;11/01/2021 15:33;DOCUMENT;CZE;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:37:53.097;1.0;;16/11/2020 10:55;DOCUMENT;UKR;1;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 10:48:00.960;1.0;NonInteractive;19/02/2021 10:31;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:13.470;1.0;;24/09/2020 04:51;DOCUMENT;;1;
Rejected;RejectedDueToInactivityTimeout;2021-03-04 13:38:00.807;1.0;NonInteractive;04/03/2021 13:26;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-02-22 09:26:10.660;1.0;NonInteractive;22/02/2021 09:23;DOCUMENT;UKR;0;Ukraine
Approved;IdentityVerificationSucceeded;2020-11-25 06:03:45.357;1.0;NonInteractive;25/11/2020 06:02;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-11-04 14:03:54.113;1.0;;04/11/2020 14:02;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:57.730;1.0;;13/11/2020 11:27;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-05 15:17:46.070;1.0;;05/11/2020 15:16;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:33:29.217;1.0;;11/11/2020 13:50;DOCUMENT;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:12:10.917;1.0;NonInteractive;07/01/2021 08:46;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-09 12:39:06.890;1.0;;09/11/2020 12:37;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:47:03.123;1.0;;20/11/2020 16:56;DOCUMENT;;0;
Rejected;RejectedDueToUserInactivity;2021-02-18 12:11:36.480;1.0;NonInteractive;18/02/2021 11:47;DOCUMENT;;1;
Rejected;ManualReviewFailedRetry;2020-10-27 11:28:02.590;1.0;;27/10/2020 11:21;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-26 12:56:00.273;1.0;NonInteractive;26/02/2021 12:44;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:00:03.447;1.0;NonInteractive;16/12/2020 22:53;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:41:27.880;1.0;NonInteractive;09/02/2021 14:39;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:42:15.947;;;06/08/2020 11:34;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:43.653;1.0;;12/11/2020 12:19;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:43:04.583;1.0;;20/11/2020 07:55;DOCUMENT;;1;
Approved;IdentityVerificationSucceeded;2020-10-27 14:43:30.183;1.0;;27/10/2020 14:42;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:49:42.867;1.0;NonInteractive;07/12/2020 14:06;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-20 19:40:24.080;1.0;Interactive;20/01/2021 19:39;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-10-08 06:39:36.413;1.0;;08/10/2020 06:36;DOCUMENT;DEU;0;Germany
Approved;IdentityVerificationSucceeded;2020-12-18 16:29:17.780;1.0;NonInteractive;18/12/2020 16:28;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2021-02-10 14:03:37.857;1.0;NonInteractive;10/02/2021 13:58;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:11.527;1.0;;23/09/2020 13:22;DOCUMENT;FRA;0;France
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:50:04.597;1.0;;10/09/2020 08:59;DOCUMENT;UKR;0;Ukraine
Rejected;UnknownIdentificationMethod;2020-10-15 12:22:24.627;1.0;;15/10/2020 12:22;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-17 16:32:42.603;1.0;;17/09/2020 16:32;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-30 16:52:04.777;1.0;Interactive;30/11/2020 16:50;ITSME;;0;Belgium
Rejected;UnknownIdentificationMethod;2020-11-04 08:55:31.873;1.0;;04/11/2020 08:55;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:57:38.937;1.0;NonInteractive;15/12/2020 11:10;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-23 15:21:09.857;1.0;NonInteractive;23/12/2020 15:20;EID;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-12-17 15:31:27.313;1.0;NonInteractive;17/12/2020 15:30;EID;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-09-30 09:05:12.243;1.0;;30/09/2020 08:53;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-09-25 10:11:01.573;1.0;;25/09/2020 10:06;DOCUMENT;UKR;1;
Rejected;UnknownIdentificationMethod;2020-10-21 09:40:08.050;1.0;;21/10/2020 09:38;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-22 14:02:00.060;1.0;NonInteractive;22/02/2021 13:50;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedRetry;2020-10-27 07:49:03.107;1.0;;27/10/2020 07:44;DOCUMENT;BEL;0;Belgium
Approved;IdentityVerificationSucceeded;2020-10-23 14:10:11.637;1.0;;23/10/2020 14:09;EID;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:47:30.940;1.0;NonInteractive;03/12/2020 13:26;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:54:55.967;1.0;;25/09/2020 14:15;DOCUMENT;UKR;0;Sri Lanka
Rejected;UnknownIdentificationMethod;2020-09-25 06:44:55.357;1.0;;25/09/2020 06:44;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:43:09.870;1.0;NonInteractive;27/11/2020 07:51;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-09-14 15:34:56.147;1.0;;14/09/2020 15:34;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-23 11:15:10.993;1.0;NonInteractive;23/12/2020 11:12;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:41:30.447;1.0;NonInteractive;09/02/2021 14:40;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-18 15:34:02.540;1.0;;18/11/2020 15:29;DOCUMENT;UKR;1;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 08:44:42.260;;;14/08/2020 07:37;DOCUMENT;FRA;0;France
Approved;;2020-09-08 12:25:55.170;1.0;;08/09/2020 12:02;DOCUMENT;UKR;0;Ukraine
Approved;;2020-08-17 08:37:29.307;;;17/08/2020 08:09;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:11:24.013;1.0;;22/10/2020 14:18;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:47:33.550;1.0;NonInteractive;03/12/2020 13:39;PROFILE_API_TEST;;0;
Rejected;ManualReviewFailedReject;2020-09-29 03:56:05.397;1.0;;28/09/2020 15:32;DOCUMENT;;1;
Approved;;2020-09-09 08:38:42.377;1.0;;09/09/2020 08:36;DOCUMENT;UKR;0;Ukraine
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:46:38.477;1.0;NonInteractive;11/02/2021 08:59;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2021-01-29 18:25:09.957;1.0;NonInteractive;29/01/2021 18:24;ITSME;;0;Belgium
Approved;IdentityVerificationSucceeded;2020-11-12 13:11:25.160;1.0;;12/11/2020 13:10;EID;BEL;0;Nepal
Approved;IdentityVerificationSucceeded;2020-10-23 15:11:38.500;1.0;;23/10/2020 15:09;DOCUMENT;BEL;0;India
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:36:25.793;1.0;NonInteractive;03/02/2021 09:18;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:45:02.567;1.0;NonInteractive;10/02/2021 15:48;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-24 07:45:37.710;1.0;;24/11/2020 07:31;ITSME;;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:15:16.470;1.0;NonInteractive;12/01/2021 11:14;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-11-24 08:06:05.563;1.0;;24/11/2020 08:01;DOCUMENT;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:40:08.013;1.0;;19/11/2020 17:13;PROFILE_API_TEST;;0;
Approved;;2020-07-28 15:54:22.580;;;28/07/2020 15:53;ITSME;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 09:25:45.037;1.0;NonInteractive;25/01/2021 15:26;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:42:50.737;1.0;NonInteractive;26/11/2020 15:04;PROFILE_API_TEST;;0;
Rejected;UnknownIdentificationMethod;2020-11-03 17:21:27.320;1.0;;03/11/2020 17:20;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2020-11-23 09:24:33.317;1.0;;04/11/2020 17:49;DOCUMENT;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-11-18 16:30:10.687;1.0;;18/11/2020 16:29;EID;BEL;0;India
Approved;IdentityVerificationSucceeded;2020-10-28 09:43:45.817;1.0;;28/10/2020 09:43;EID;BEL;0;Belgium
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:37:16.073;1.0;;10/11/2020 15:24;DOCUMENT;BEL;0;
Rejected;RejectedDueToInactivityTimeout;2021-02-19 08:49:15.450;1.0;NonInteractive;07/12/2020 10:30;PROFILE_API_TEST;;0;
Rejected;RejectedDueToInactivityTimeout;2021-03-02 14:15:00.787;1.0;NonInteractive;02/03/2021 14:03;PROFILE_API_TEST;;0;
Approved;IdentityVerificationSucceeded;2020-12-15 07:15:22.573;1.0;NonInteractive;15/12/2020 07:14;EID;BEL;0;Belgium
