app_id,app_status,ipRange,ipHop,timeSubmitSec,browser,package,inList,inCust,weekDay,appHour,score
1427,valid,6153.0,1.0,21.0,0.0,3.0,0.0,0,2.0,9.0,0
1428,valid,0.0,0.0,20.0,6.0,9.0,0.0,1,3.0,9.0,0
1429,valid,9230.0,0.0,21.0,3.0,6.0,0.0,1,5.0,8.0,0
1430,valid,9230.0,0.0,20.0,0.0,6.0,0.0,1,5.0,11.0,0
1431,valid,12307.0,0.0,19.0,1.0,3.0,0.0,1,6.0,13.0,0
1432,valid,3076.0,0.0,21.0,0.0,6.0,0.0,1,4.0,14.0,0
1433,valid,21538.0,0.0,22.0,1.0,3.0,0.0,1,5.0,9.0,0
1434,valid,6153.0,0.0,18.0,2.0,3.0,0.0,1,6.0,13.0,0
1435,valid,15384.0,0.0,21.0,0.0,3.0,0.0,0,6.0,11.0,0
1436,valid,27692.0,1.0,22.0,0.0,0.0,0.0,1,5.0,16.0,0
1437,valid,6153.0,0.0,19.0,1.0,21.0,0.0,1,2.0,10.0,0
1438,valid,15384.0,0.0,20.0,0.0,0.0,1.0,1,5.0,9.0,0
1439,valid,12307.0,1.0,21.0,0.0,9.0,0.0,1,4.0,11.0,0
1440,valid,12307.0,0.0,21.0,1.0,3.0,0.0,1,5.0,11.0,0
1441,valid,9230.0,1.0,20.0,2.0,6.0,1.0,1,4.0,11.0,0
1442,valid,12307.0,0.0,16.0,3.0,9.0,0.0,1,6.0,10.0,0
1443,valid,12307.0,0.0,17.0,4.0,12.0,0.0,0,6.0,13.0,0
1444,valid,9230.0,0.0,20.0,1.0,0.0,0.0,1,4.0,12.0,0
1445,valid,18461.0,0.0,20.0,5.0,12.0,0.0,0,5.0,12.0,0
1446,valid,18461.0,0.0,20.0,2.0,6.0,1.0,1,6.0,13.0,0
1447,valid,12307.0,1.0,23.0,1.0,9.0,1.0,0,6.0,12.0,0
1448,valid,12307.0,1.0,22.0,1.0,0.0,0.0,1,5.0,12.0,0
1449,valid,15384.0,1.0,18.0,0.0,9.0,0.0,1,6.0,12.0,0
1450,valid,9230.0,1.0,18.0,0.0,9.0,0.0,0,6.0,12.0,0
1451,valid,18461.0,1.0,19.0,0.0,0.0,0.0,1,3.0,11.0,0
1452,valid,15384.0,0.0,17.0,0.0,3.0,1.0,1,5.0,12.0,0
1453,valid,12307.0,0.0,17.0,1.0,3.0,0.0,1,5.0,9.0,0
1454,valid,12307.0,1.0,17.0,0.0,6.0,0.0,1,6.0,12.0,0
1455,valid,15384.0,0.0,21.0,2.0,6.0,0.0,0,6.0,10.0,0
1456,valid,18461.0,1.0,19.0,1.0,3.0,0.0,1,4.0,10.0,0
1457,valid,12307.0,0.0,18.0,2.0,0.0,1.0,0,5.0,8.0,0
1458,valid,18461.0,0.0,17.0,1.0,0.0,0.0,1,5.0,8.0,0
1459,valid,12307.0,1.0,18.0,1.0,9.0,0.0,1,6.0,14.0,0
1460,valid,12307.0,0.0,22.0,0.0,3.0,0.0,1,5.0,14.0,0
1461,valid,15384.0,0.0,20.0,0.0,6.0,0.0,1,6.0,9.0,0
1462,valid,15384.0,0.0,16.0,2.0,0.0,0.0,1,6.0,10.0,0
1463,valid,12307.0,0.0,20.0,3.0,21.0,0.0,1,6.0,15.0,0
1464,valid,3076.0,0.0,20.0,0.0,9.0,1.0,1,6.0,10.0,0
1465,valid,12307.0,0.0,18.0,0.0,0.0,1.0,0,6.0,12.0,0
1466,valid,9230.0,1.0,21.0,1.0,6.0,4.0,1,5.0,10.0,0
1467,valid,6153.0,0.0,17.0,1.0,0.0,3.0,1,4.0,11.0,0
1468,valid,12307.0,0.0,17.0,2.0,3.0,1.0,1,5.0,9.0,0
1469,valid,9230.0,0.0,23.0,1.0,3.0,2.0,0,5.0,9.0,0
1470,valid,9230.0,1.0,18.0,0.0,0.0,0.0,1,5.0,10.0,0
1471,valid,12307.0,0.0,18.0,4.0,0.0,0.0,0,6.0,13.0,0
1472,valid,24615.0,1.0,19.0,1.0,6.0,0.0,1,6.0,8.0,0
1473,valid,15384.0,0.0,17.0,1.0,0.0,0.0,1,6.0,10.0,0
1474,valid,12307.0,1.0,21.0,2.0,0.0,1.0,1,6.0,8.0,0
1475,valid,12307.0,1.0,21.0,3.0,3.0,0.0,1,6.0,9.0,0
1476,valid,3076.0,0.0,22.0,0.0,3.0,0.0,1,5.0,10.0,0
1477,valid,12307.0,0.0,20.0,3.0,3.0,0.0,0,6.0,12.0,0
1478,valid,12307.0,0.0,16.0,4.0,6.0,1.0,0,5.0,10.0,0
1479,valid,12307.0,1.0,20.0,0.0,3.0,0.0,0,6.0,11.0,0
1480,valid,12307.0,0.0,18.0,0.0,0.0,0.0,1,6.0,12.0,0
1481,valid,21538.0,0.0,22.0,1.0,0.0,0.0,1,4.0,9.0,0
1482,valid,6153.0,0.0,18.0,0.0,0.0,0.0,1,5.0,13.0,0
1483,valid,12307.0,1.0,15.0,1.0,6.0,0.0,1,5.0,14.0,0
1484,valid,18461.0,0.0,20.0,2.0,0.0,0.0,0,6.0,10.0,0
1485,valid,9230.0,1.0,19.0,1.0,0.0,0.0,0,5.0,10.0,0
1486,valid,15384.0,0.0,18.0,0.0,3.0,0.0,1,5.0,12.0,0
1487,valid,6153.0,0.0,19.0,2.0,9.0,0.0,1,6.0,11.0,0
1488,valid,12307.0,0.0,20.0,1.0,3.0,0.0,1,6.0,9.0,0
1489,valid,12307.0,0.0,18.0,1.0,3.0,0.0,1,6.0,12.0,0
1490,valid,9230.0,1.0,19.0,0.0,6.0,1.0,1,5.0,11.0,0
1491,valid,3076.0,0.0,21.0,0.0,3.0,0.0,1,5.0,13.0,0
1492,valid,9230.0,0.0,21.0,2.0,0.0,0.0,0,6.0,11.0,0
1493,valid,30769.0,0.0,18.0,0.0,0.0,0.0,1,5.0,8.0,0
1494,valid,15384.0,1.0,24.0,1.0,9.0,1.0,1,4.0,10.0,0
1495,valid,6153.0,0.0,18.0,0.0,6.0,0.0,1,6.0,12.0,0
1496,valid,24615.0,0.0,21.0,2.0,3.0,0.0,0,6.0,13.0,0
1497,valid,3076.0,0.0,19.0,1.0,0.0,0.0,0,6.0,14.0,0
1498,valid,9230.0,0.0,22.0,0.0,3.0,0.0,1,5.0,10.0,0
1499,valid,12307.0,1.0,19.0,2.0,0.0,0.0,0,3.0,9.0,0
1500,valid,15384.0,0.0,20.0,1.0,0.0,2.0,1,6.0,11.0,0
1501,valid,3076.0,0.0,16.0,0.0,0.0,0.0,0,6.0,9.0,0
1502,valid,12307.0,0.0,23.0,3.0,3.0,1.0,1,5.0,9.0,0
1503,valid,15384.0,0.0,22.0,0.0,3.0,0.0,1,6.0,10.0,0
1504,valid,0.0,0.0,18.0,2.0,0.0,0.0,1,6.0,13.0,0
1505,valid,6153.0,1.0,22.0,1.0,0.0,0.0,1,4.0,9.0,0
1506,valid,0.0,0.0,20.0,0.0,0.0,0.0,1,6.0,12.0,0
1507,valid,12307.0,0.0,20.0,4.0,0.0,0.0,1,6.0,9.0,0
1508,valid,18461.0,0.0,19.0,0.0,6.0,0.0,1,3.0,12.0,0
1509,valid,15384.0,0.0,23.0,0.0,9.0,0.0,1,3.0,10.0,0
1510,valid,6153.0,0.0,18.0,1.0,3.0,0.0,0,6.0,12.0,0
1511,valid,9230.0,0.0,20.0,1.0,3.0,0.0,1,6.0,10.0,0
1512,valid,12307.0,1.0,18.0,1.0,3.0,0.0,1,5.0,10.0,0
1513,valid,12307.0,0.0,22.0,7.0,15.0,0.0,1,6.0,11.0,0
1514,valid,18461.0,0.0,19.0,3.0,9.0,0.0,0,5.0,10.0,0
1515,valid,12307.0,0.0,21.0,0.0,3.0,0.0,1,3.0,9.0,0
1516,valid,12307.0,1.0,22.0,0.0,3.0,0.0,1,3.0,11.0,0
1517,valid,12307.0,1.0,16.0,1.0,3.0,0.0,1,6.0,14.0,0
1518,valid,15384.0,1.0,19.0,3.0,3.0,0.0,1,6.0,8.0,0
1519,valid,15384.0,0.0,20.0,1.0,6.0,0.0,0,5.0,6.0,0
1520,valid,9230.0,0.0,22.0,1.0,9.0,0.0,1,5.0,2.0,0
1521,valid,12307.0,0.0,19.0,1.0,3.0,1.0,1,6.0,10.0,0
1522,valid,24615.0,1.0,18.0,2.0,3.0,0.0,1,5.0,12.0,0
1523,valid,9230.0,0.0,20.0,2.0,6.0,0.0,0,5.0,11.0,0
1524,valid,15384.0,0.0,19.0,0.0,3.0,0.0,1,6.0,9.0,0
1525,valid,18461.0,1.0,23.0,2.0,9.0,0.0,1,4.0,10.0,0
1526,valid,33846.0,0.0,17.0,0.0,6.0,0.0,0,5.0,9.0,0
1527,valid,12307.0,0.0,20.0,1.0,0.0,0.0,1,6.0,10.0,0
1528,valid,36923.0,1.0,18.0,2.0,6.0,0.0,1,6.0,8.0,0
1529,valid,3076.0,1.0,21.0,0.0,0.0,0.0,0,6.0,12.0,0
1530,valid,6153.0,0.0,21.0,2.0,3.0,0.0,0,5.0,10.0,0
1531,valid,18461.0,0.0,18.0,0.0,0.0,0.0,1,6.0,11.0,0
1532,valid,12307.0,0.0,22.0,0.0,6.0,0.0,1,4.0,14.0,0
1533,valid,6153.0,0.0,21.0,0.0,6.0,0.0,0,6.0,11.0,0
1534,valid,9230.0,0.0,21.0,0.0,3.0,0.0,0,6.0,9.0,0
1535,valid,12307.0,0.0,18.0,1.0,0.0,0.0,1,5.0,11.0,0
1536,valid,3076.0,1.0,17.0,3.0,0.0,0.0,1,6.0,9.0,0
1537,valid,18461.0,0.0,21.0,3.0,6.0,0.0,1,5.0,12.0,0
1538,valid,0.0,0.0,19.0,3.0,3.0,2.0,1,5.0,7.0,0
1539,valid,9230.0,1.0,18.0,3.0,0.0,0.0,1,5.0,12.0,0
1540,valid,12307.0,0.0,17.0,4.0,6.0,0.0,1,5.0,10.0,0
1541,valid,21538.0,0.0,21.0,1.0,0.0,0.0,0,4.0,7.0,0
1542,valid,12307.0,0.0,21.0,1.0,0.0,0.0,1,6.0,9.0,0
1543,valid,9230.0,1.0,18.0,1.0,12.0,0.0,0,6.0,11.0,0
1544,valid,9230.0,0.0,19.0,2.0,6.0,2.0,1,5.0,10.0,0
1545,valid,12307.0,0.0,19.0,2.0,3.0,0.0,1,6.0,11.0,0
1546,valid,15384.0,0.0,22.0,0.0,0.0,0.0,0,5.0,11.0,0
1547,valid,9230.0,1.0,19.0,1.0,0.0,0.0,0,6.0,10.0,0
1548,valid,18461.0,0.0,20.0,0.0,6.0,0.0,1,6.0,9.0,0
1549,valid,12307.0,1.0,18.0,1.0,9.0,0.0,1,4.0,12.0,0
1550,valid,9230.0,0.0,20.0,0.0,3.0,0.0,1,4.0,8.0,0
1551,valid,6153.0,0.0,23.0,0.0,3.0,0.0,1,4.0,7.0,0
1552,valid,9230.0,0.0,21.0,1.0,18.0,0.0,1,4.0,14.0,0
1553,valid,6153.0,0.0,16.0,2.0,21.0,1.0,1,6.0,12.0,0
1554,valid,18461.0,0.0,21.0,2.0,0.0,0.0,0,5.0,10.0,0
1555,valid,15384.0,1.0,22.0,2.0,9.0,2.0,1,6.0,10.0,0
1556,valid,9230.0,0.0,17.0,2.0,3.0,2.0,1,5.0,11.0,0
1557,valid,3076.0,0.0,21.0,2.0,12.0,0.0,0,6.0,9.0,0
1558,valid,12307.0,0.0,17.0,1.0,9.0,0.0,1,4.0,12.0,0
1559,valid,18461.0,0.0,19.0,1.0,3.0,0.0,1,5.0,9.0,0
1560,valid,6153.0,0.0,18.0,2.0,3.0,0.0,1,2.0,13.0,0
1561,valid,3076.0,0.0,21.0,3.0,3.0,0.0,0,5.0,12.0,0
1562,valid,15384.0,0.0,18.0,0.0,9.0,0.0,1,4.0,12.0,0
1563,valid,6153.0,0.0,18.0,2.0,9.0,0.0,1,5.0,11.0,0
1564,valid,24615.0,1.0,17.0,1.0,3.0,1.0,0,5.0,9.0,0
1565,valid,18461.0,0.0,18.0,0.0,3.0,0.0,1,3.0,14.0,0
1566,valid,9230.0,0.0,22.0,1.0,0.0,0.0,0,4.0,11.0,0
1567,valid,6153.0,0.0,22.0,2.0,3.0,0.0,1,4.0,13.0,0
1568,valid,9230.0,0.0,19.0,0.0,3.0,0.0,1,2.0,15.0,0
1569,valid,15384.0,0.0,20.0,5.0,0.0,0.0,1,5.0,11.0,0
1570,valid,12307.0,0.0,20.0,4.0,0.0,0.0,1,4.0,12.0,0
1571,valid,9230.0,0.0,22.0,0.0,9.0,0.0,1,6.0,7.0,0
1572,valid,18461.0,0.0,20.0,1.0,6.0,0.0,1,5.0,12.0,0
1573,valid,6153.0,0.0,17.0,1.0,9.0,0.0,0,5.0,13.0,0
1574,valid,18461.0,0.0,18.0,0.0,3.0,0.0,1,3.0,13.0,0
1575,valid,12307.0,0.0,17.0,1.0,3.0,0.0,0,4.0,6.0,0
1576,valid,9230.0,0.0,21.0,1.0,0.0,0.0,1,6.0,7.0,0
1577,valid,6153.0,0.0,19.0,1.0,3.0,0.0,1,3.0,10.0,0
1578,valid,21538.0,0.0,18.0,1.0,3.0,0.0,0,5.0,9.0,0
1579,valid,9230.0,0.0,17.0,2.0,6.0,0.0,1,4.0,6.0,0
1580,valid,21538.0,0.0,18.0,2.0,3.0,1.0,1,5.0,12.0,0
1581,valid,12307.0,0.0,20.0,4.0,18.0,0.0,1,6.0,11.0,0
1582,valid,6153.0,1.0,21.0,0.0,12.0,2.0,1,6.0,11.0,0
1583,valid,18461.0,1.0,16.0,3.0,0.0,0.0,1,5.0,12.0,0
1584,valid,21538.0,0.0,26.0,2.0,0.0,0.0,1,5.0,10.0,0
1585,valid,6153.0,0.0,20.0,1.0,12.0,0.0,0,6.0,11.0,0
1586,valid,12307.0,0.0,16.0,3.0,9.0,0.0,1,4.0,7.0,0
1587,valid,9230.0,1.0,20.0,3.0,12.0,0.0,1,5.0,15.0,0
1588,valid,15384.0,1.0,20.0,2.0,9.0,0.0,1,2.0,10.0,0
1589,valid,6153.0,0.0,21.0,2.0,6.0,0.0,1,3.0,8.0,0
1590,valid,6153.0,1.0,20.0,1.0,6.0,0.0,1,6.0,12.0,0
1591,valid,6153.0,1.0,21.0,3.0,9.0,0.0,1,6.0,9.0,0
1592,valid,18461.0,0.0,21.0,1.0,3.0,0.0,0,4.0,11.0,0
1593,valid,6153.0,1.0,19.0,5.0,3.0,0.0,1,5.0,10.0,0
1594,valid,15384.0,0.0,20.0,2.0,3.0,0.0,1,4.0,10.0,0
1595,valid,21538.0,0.0,18.0,1.0,12.0,0.0,0,6.0,13.0,0
1596,valid,12307.0,0.0,20.0,2.0,3.0,0.0,1,5.0,9.0,0
1597,valid,24615.0,0.0,19.0,0.0,0.0,0.0,1,2.0,11.0,0
1598,valid,15384.0,0.0,16.0,0.0,6.0,0.0,1,5.0,8.0,0
1599,valid,9230.0,1.0,20.0,1.0,6.0,0.0,1,5.0,11.0,0
1600,valid,6153.0,0.0,18.0,4.0,9.0,0.0,1,6.0,9.0,0
1601,valid,12307.0,0.0,21.0,1.0,0.0,0.0,1,4.0,11.0,0
1602,valid,9230.0,1.0,20.0,1.0,0.0,0.0,1,5.0,10.0,0
1603,valid,6153.0,0.0,16.0,0.0,6.0,0.0,0,4.0,12.0,0
1604,valid,21538.0,1.0,22.0,2.0,9.0,0.0,0,5.0,10.0,0
1605,valid,9230.0,0.0,18.0,1.0,12.0,0.0,1,5.0,10.0,0
1606,valid,21538.0,0.0,19.0,6.0,9.0,0.0,0,5.0,11.0,0
1607,valid,12307.0,1.0,20.0,2.0,9.0,1.0,1,5.0,11.0,0
1608,valid,12307.0,0.0,20.0,0.0,6.0,0.0,1,4.0,10.0,0
1609,valid,9230.0,1.0,17.0,1.0,0.0,0.0,1,6.0,10.0,0
1610,valid,9230.0,0.0,23.0,2.0,0.0,0.0,0,3.0,10.0,0
1611,valid,9230.0,0.0,22.0,1.0,6.0,1.0,1,6.0,12.0,0
1612,valid,15384.0,0.0,20.0,1.0,9.0,1.0,1,5.0,8.0,0
1613,valid,9230.0,0.0,20.0,0.0,6.0,3.0,1,4.0,9.0,0
1614,valid,15384.0,1.0,22.0,2.0,9.0,0.0,1,6.0,10.0,0
1615,valid,21538.0,0.0,22.0,0.0,0.0,0.0,1,5.0,9.0,0
1616,valid,9230.0,0.0,21.0,3.0,3.0,0.0,1,2.0,13.0,0
1617,valid,9230.0,0.0,20.0,3.0,6.0,0.0,0,2.0,6.0,0
1618,valid,12307.0,0.0,17.0,1.0,3.0,0.0,0,4.0,10.0,0
1619,valid,6153.0,0.0,21.0,2.0,3.0,0.0,1,6.0,10.0,0
1620,valid,18461.0,1.0,21.0,0.0,3.0,0.0,1,3.0,9.0,0
1621,valid,9230.0,0.0,17.0,2.0,0.0,0.0,1,6.0,10.0,0
1622,valid,15384.0,0.0,20.0,1.0,6.0,0.0,1,6.0,14.0,0
1623,valid,15384.0,0.0,18.0,0.0,9.0,0.0,0,6.0,13.0,0
1624,valid,6153.0,0.0,17.0,5.0,0.0,0.0,1,6.0,12.0,0
1625,valid,9230.0,0.0,21.0,3.0,3.0,0.0,1,5.0,13.0,0
1626,valid,18461.0,1.0,22.0,4.0,12.0,0.0,1,3.0,8.0,0
1627,valid,12307.0,0.0,20.0,3.0,6.0,0.0,1,4.0,9.0,0
1628,valid,9230.0,1.0,15.0,1.0,3.0,0.0,1,6.0,7.0,0
1629,valid,9230.0,0.0,23.0,2.0,3.0,0.0,1,4.0,11.0,0
1630,valid,18461.0,0.0,20.0,1.0,9.0,0.0,1,6.0,11.0,0
1631,valid,9230.0,0.0,22.0,1.0,0.0,1.0,1,4.0,11.0,0
1632,valid,6153.0,0.0,20.0,0.0,9.0,0.0,1,4.0,7.0,0
1633,valid,21538.0,0.0,19.0,2.0,3.0,4.0,0,5.0,10.0,0
1634,valid,12307.0,0.0,19.0,1.0,6.0,0.0,1,6.0,15.0,0
1635,valid,6153.0,0.0,21.0,0.0,15.0,0.0,1,6.0,10.0,0
1636,valid,9230.0,0.0,15.0,2.0,6.0,1.0,1,6.0,9.0,0
1637,valid,6153.0,1.0,18.0,2.0,3.0,0.0,1,5.0,10.0,0
1638,valid,18461.0,0.0,23.0,2.0,0.0,0.0,1,5.0,11.0,0
1639,valid,18461.0,0.0,19.0,0.0,9.0,0.0,0,4.0,12.0,0
1640,valid,6153.0,0.0,22.0,7.0,3.0,3.0,0,5.0,12.0,0
1641,valid,6153.0,0.0,17.0,0.0,3.0,0.0,1,5.0,11.0,0
1642,valid,18461.0,0.0,21.0,1.0,3.0,0.0,1,4.0,10.0,0
1643,valid,6153.0,0.0,22.0,1.0,6.0,0.0,0,2.0,12.0,0
1644,valid,18461.0,1.0,23.0,3.0,12.0,0.0,0,6.0,12.0,0
1645,valid,9230.0,0.0,21.0,0.0,0.0,0.0,1,6.0,11.0,0
1646,valid,12307.0,0.0,16.0,1.0,0.0,0.0,0,6.0,10.0,0
1647,valid,9230.0,0.0,19.0,1.0,6.0,0.0,1,6.0,11.0,0
1648,valid,15384.0,0.0,18.0,1.0,9.0,0.0,0,5.0,10.0,0
1649,valid,15384.0,0.0,22.0,2.0,6.0,0.0,0,6.0,14.0,0
1650,valid,12307.0,1.0,21.0,0.0,6.0,0.0,1,4.0,10.0,0
1651,valid,21538.0,0.0,20.0,1.0,12.0,0.0,1,2.0,10.0,0
1652,valid,9230.0,0.0,20.0,2.0,3.0,0.0,0,5.0,9.0,0
1653,valid,6153.0,0.0,15.0,0.0,9.0,1.0,1,5.0,10.0,0
1654,valid,12307.0,2.0,20.0,3.0,6.0,0.0,1,5.0,8.0,0
1655,valid,15384.0,0.0,22.0,2.0,0.0,0.0,1,6.0,10.0,0
1656,valid,9230.0,0.0,20.0,1.0,0.0,0.0,1,6.0,11.0,0
1657,valid,24615.0,0.0,19.0,1.0,3.0,0.0,1,5.0,10.0,0
1658,valid,15384.0,1.0,22.0,6.0,3.0,0.0,0,6.0,15.0,0
1659,valid,18461.0,0.0,21.0,1.0,0.0,2.0,0,6.0,12.0,0
1660,valid,9230.0,0.0,19.0,2.0,0.0,0.0,0,6.0,10.0,0
1661,valid,12307.0,1.0,21.0,3.0,0.0,1.0,1,6.0,9.0,0
1662,valid,15384.0,1.0,21.0,1.0,3.0,1.0,1,5.0,9.0,0
1663,valid,3076.0,0.0,19.0,4.0,21.0,0.0,1,6.0,8.0,0
1664,valid,9230.0,0.0,18.0,3.0,6.0,0.0,1,6.0,12.0,0
1665,valid,6153.0,0.0,21.0,0.0,12.0,0.0,1,3.0,11.0,0
1666,valid,15384.0,0.0,22.0,1.0,3.0,0.0,1,3.0,13.0,0
1667,valid,9230.0,0.0,17.0,1.0,0.0,0.0,0,5.0,12.0,0
1668,valid,6153.0,0.0,18.0,3.0,12.0,0.0,1,3.0,7.0,0
1669,valid,21538.0,0.0,21.0,0.0,3.0,0.0,1,5.0,11.0,0
1670,valid,12307.0,0.0,18.0,3.0,6.0,0.0,0,3.0,10.0,0
1671,valid,12307.0,0.0,17.0,1.0,12.0,0.0,0,6.0,13.0,0
1672,valid,12307.0,0.0,23.0,0.0,0.0,0.0,1,5.0,9.0,0
1673,valid,9230.0,0.0,19.0,2.0,0.0,0.0,1,4.0,9.0,0
1674,valid,9230.0,0.0,20.0,6.0,3.0,0.0,1,6.0,11.0,0
1675,valid,12307.0,1.0,22.0,4.0,9.0,0.0,0,6.0,11.0,0
1676,valid,12307.0,1.0,18.0,0.0,0.0,0.0,0,6.0,12.0,0
1677,valid,3076.0,0.0,21.0,1.0,3.0,0.0,1,6.0,14.0,0
1678,valid,12307.0,0.0,20.0,2.0,3.0,0.0,1,5.0,10.0,0
1679,valid,3076.0,0.0,17.0,1.0,0.0,0.0,1,6.0,13.0,0
1680,valid,12307.0,0.0,20.0,1.0,6.0,0.0,0,6.0,8.0,0
1681,valid,3076.0,0.0,21.0,4.0,3.0,0.0,1,6.0,8.0,0
1682,valid,6153.0,0.0,20.0,1.0,3.0,0.0,1,6.0,12.0,0
1683,valid,18461.0,0.0,18.0,2.0,3.0,0.0,0,4.0,10.0,0
1684,valid,18461.0,0.0,21.0,1.0,0.0,0.0,1,4.0,10.0,0
1685,valid,12307.0,0.0,20.0,1.0,0.0,0.0,1,5.0,12.0,0
1686,valid,9230.0,0.0,23.0,1.0,15.0,0.0,1,6.0,10.0,0
1687,valid,18461.0,0.0,19.0,3.0,0.0,0.0,1,6.0,11.0,0
1688,valid,15384.0,0.0,18.0,2.0,9.0,0.0,1,3.0,9.0,0
1689,valid,18461.0,0.0,19.0,0.0,3.0,0.0,1,5.0,16.0,0
1690,valid,6153.0,0.0,16.0,0.0,3.0,0.0,1,6.0,11.0,0
1691,valid,9230.0,0.0,16.0,0.0,0.0,1.0,0,6.0,15.0,0
1692,valid,15384.0,0.0,21.0,2.0,0.0,0.0,1,5.0,10.0,0
1693,valid,9230.0,0.0,14.0,1.0,3.0,0.0,0,5.0,11.0,0
1694,valid,18461.0,0.0,19.0,3.0,6.0,0.0,1,6.0,9.0,0
1695,valid,12307.0,0.0,20.0,1.0,6.0,0.0,0,6.0,10.0,0
1696,valid,6153.0,0.0,16.0,3.0,3.0,0.0,1,6.0,14.0,0
1697,valid,9230.0,0.0,21.0,0.0,6.0,0.0,1,6.0,11.0,0
1698,valid,15384.0,1.0,20.0,3.0,9.0,0.0,1,5.0,8.0,0
1699,valid,12307.0,0.0,18.0,0.0,3.0,0.0,1,6.0,11.0,0
1700,valid,12307.0,0.0,18.0,6.0,9.0,3.0,1,6.0,14.0,0
1701,valid,24615.0,1.0,18.0,1.0,0.0,0.0,1,6.0,12.0,0
1702,valid,12307.0,0.0,20.0,2.0,9.0,0.0,1,6.0,12.0,0
1703,valid,6153.0,0.0,21.0,1.0,3.0,0.0,1,5.0,6.0,0
1704,valid,15384.0,0.0,18.0,2.0,9.0,0.0,1,6.0,15.0,0
1705,valid,9230.0,0.0,18.0,2.0,3.0,0.0,1,6.0,10.0,0
1706,valid,3076.0,0.0,22.0,2.0,0.0,0.0,0,6.0,12.0,0
1707,valid,6153.0,0.0,23.0,0.0,3.0,0.0,0,2.0,10.0,0
1708,valid,12307.0,0.0,21.0,0.0,3.0,0.0,0,6.0,12.0,0
1709,valid,3076.0,1.0,22.0,1.0,0.0,0.0,1,6.0,10.0,0
1710,valid,6153.0,0.0,20.0,1.0,3.0,1.0,1,5.0,12.0,0
1711,valid,6153.0,1.0,19.0,0.0,0.0,1.0,0,5.0,10.0,0
1712,valid,18461.0,0.0,19.0,0.0,9.0,0.0,0,6.0,9.0,0
1713,valid,18461.0,0.0,20.0,3.0,0.0,0.0,1,6.0,11.0,0
1714,valid,15384.0,1.0,23.0,1.0,9.0,0.0,1,5.0,12.0,0
1715,valid,12307.0,1.0,18.0,0.0,6.0,0.0,1,5.0,12.0,0
1716,valid,6153.0,0.0,22.0,0.0,3.0,0.0,1,6.0,8.0,0
1717,valid,18461.0,2.0,22.0,1.0,9.0,0.0,1,6.0,11.0,0
1718,valid,9230.0,0.0,18.0,1.0,3.0,0.0,1,4.0,9.0,0
1719,valid,12307.0,0.0,22.0,2.0,0.0,1.0,0,5.0,14.0,0
1720,valid,12307.0,0.0,19.0,1.0,6.0,3.0,1,6.0,10.0,0
1721,valid,9230.0,0.0,20.0,2.0,3.0,0.0,1,4.0,10.0,0
1722,valid,9230.0,1.0,21.0,1.0,12.0,0.0,1,6.0,9.0,0
1723,valid,18461.0,0.0,18.0,0.0,6.0,0.0,1,6.0,7.0,0
1724,valid,12307.0,1.0,18.0,4.0,3.0,0.0,1,5.0,13.0,0
1725,valid,12307.0,2.0,21.0,2.0,6.0,0.0,1,6.0,12.0,0
1726,valid,27692.0,0.0,21.0,1.0,12.0,0.0,1,6.0,10.0,0
1727,valid,3076.0,0.0,20.0,0.0,3.0,0.0,1,6.0,10.0,0
1728,valid,6153.0,0.0,19.0,2.0,6.0,0.0,1,5.0,9.0,0
1729,valid,21538.0,0.0,22.0,0.0,0.0,2.0,0,2.0,12.0,0
1730,valid,24615.0,0.0,20.0,1.0,6.0,0.0,0,6.0,13.0,0
1731,valid,9230.0,0.0,17.0,0.0,12.0,0.0,1,6.0,12.0,0
1732,valid,12307.0,0.0,15.0,2.0,3.0,0.0,1,6.0,11.0,0
1733,valid,21538.0,0.0,18.0,0.0,0.0,1.0,0,5.0,12.0,0
1734,valid,3076.0,0.0,20.0,4.0,12.0,0.0,1,5.0,12.0,0
1735,valid,9230.0,0.0,20.0,1.0,3.0,0.0,1,5.0,7.0,0
1736,valid,15384.0,0.0,18.0,2.0,12.0,0.0,0,6.0,11.0,0
1737,valid,15384.0,0.0,20.0,3.0,6.0,0.0,1,6.0,8.0,0
1738,valid,15384.0,0.0,17.0,11.0,6.0,0.0,0,4.0,10.0,0
1739,valid,12307.0,0.0,20.0,1.0,0.0,1.0,1,6.0,13.0,0
1740,valid,9230.0,0.0,19.0,1.0,0.0,0.0,0,4.0,13.0,0
1741,valid,15384.0,1.0,21.0,1.0,3.0,0.0,0,3.0,12.0,0
1742,valid,6153.0,0.0,23.0,1.0,0.0,2.0,1,4.0,9.0,0
1743,valid,15384.0,0.0,18.0,1.0,0.0,0.0,0,6.0,11.0,0
1744,valid,9230.0,0.0,17.0,1.0,9.0,0.0,1,6.0,10.0,0
1745,valid,6153.0,1.0,20.0,1.0,6.0,0.0,1,6.0,9.0,0
1746,valid,15384.0,0.0,19.0,3.0,0.0,0.0,1,6.0,13.0,0
1747,valid,12307.0,1.0,21.0,1.0,6.0,0.0,1,5.0,12.0,0
1748,valid,12307.0,2.0,19.0,1.0,3.0,0.0,0,3.0,10.0,0
1749,valid,9230.0,1.0,17.0,2.0,3.0,0.0,1,5.0,9.0,0
1750,valid,9230.0,1.0,18.0,0.0,0.0,0.0,0,5.0,11.0,0
