,Unnamed: 0,Company,Customer Number,Account Number,Subscription Number,Phone Number,Product Line,Product Family,Produit,Client,VOICE IN (Min),VOICE OUT (Min),Message,Data
1697,1697,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,21054426,27413711,1277642,8615249268,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,160.79626687319458,994.5246074986485,20,156.45186125208565
1698,1698,SLA S.A C/O BUS,23234436,27441597,6061986,634.764.3467,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016818838614786474,0.0044973616035976546,0,25.78656010801025
1699,1699,SLA S.A C/O BUS,21023952,21117785,3074143,232-285-3580x7975,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1816.7440633982237,3566.046531938927,57,8.573790734109146e-15
1700,1700,SLA S.A C/O BUS,28066634,27441597,5593251,608.333.6683x7364,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.04297998421512382,0.28324016016581477,0,120.22163741202517
1701,1701,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4853293,+1-385-417-7517,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,10.292473670129741,40.47926406681336,0,8.028230966035237e-07
1702,1702,SLA S.A C/O BUS,28066634,27441597,5918412,892.536.0491,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.05776185599608605,0.0390275146132964,0,3.378591693344253
1703,1703,SLA S.A C/O BUS,21023952,21401645,2428173,+1-532-871-4572x9181,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1949.550622403258,1825.0034941762833,1059,1.6889213693557903
1704,1704,SLA S.A C/O BUS,26427159,21245104,2858789,677-804-4319,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,17.942986402715533,82.50575471076978,14,0.08685214841774333
1705,1705,SLA S.A. C/O CAMIONNETTE,27945966,27157071,5344524,790-396-7042,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,326.9414592316319,280.7093043090825,4,3.856146903906197
1706,1706,VOYAGES EMILE WEBER SÀRL,27318575,27441597,6126848,(217)884-1003x99762,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,5.937611360364733,9.734282590589597,2,2.3468504192116724
1707,1707,SLA S.A C/O BUS,21024173,27077460,5084979,+1-478-411-8757x698,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,486.25930323841925,4811.669309358778,2,47.060922471490876
1708,1708,VOYAGES EMILE WEBER SÀRL,21023952,23405737,2959371,274.417.1548,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,868.8829826905913,926.0016532021709,171,0.00018389451251238416
1709,1709,VOYAGES EMILE WEBER SÀRL,25828471,27347243,4429053,+1-419-880-2531x723,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,306.80848152286615,644.0208926639681,5,3.124937034406888e-07
1710,1710,SLA S.A C/O BUS,28066634,27441597,6123829,750-329-7215x18723,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.017275223800715195,0.0043460551867226735,3,1948.57974544815
1711,1711,SLA S.A. C/O CAMIONNETTE,21052156,22713068,5031879,+1-497-758-6127x43281,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,23.47974216760275,0.271529453528172,8,1.141759127595969
1712,1712,SLA S.A C/O BUS,21795349,22372364,1150623,522-661-9771x386,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1101.9038177723662,1477.4315166556532,203,1.231922898798331
1713,1713,SALES LENTZ AUTOCARS SA,21026142,27346441,2192650,986.926.5206x0518,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,51.353504142724375,111.62614205614942,0,72.75174400390897
1714,1714,SLA S.A. C/O CAMIONNETTE,21862677,27441597,6052836,001-289-960-1527x7784,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,32.85711156566498,288.0878238297255,329,26.82829143975574
1715,1715,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,27630951,27441597,3790354,204.403.3632x118,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,289.09176413008987,1612.2578121603499,49,0.9219415849165851
1716,1716,VOYAGES EMILE WEBER SÀRL,26638194,25694593,2914520,(684)622-8631x726,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,30.86243403570136,192.07395720152752,13,394.9862609963596
1717,1717,SLA S.A. C/O CAMIONNETTE,28050134,27441597,5087269,001-627-788-0823x62391,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.018843097740390034,1.426429595774963,1,2.6806346886076646
1718,1718,NORD-TAXI SARL,28066634,27441597,3700333,(690)256-0209,MOBILE,Enterprise,LUX_SMART_V09_L_PACKAGE,SL,191.59580096977598,1208.3554321573288,188,2915.869139831466
1719,1719,SLA S.A C/O BUS,21027724,21703905,2262873,561.296.6050x26446,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,74.02732147435333,386.26830506082905,79,87.10676948514894
1720,1720,SALES LENTZ GROUP,21023954,26050277,6067671,9244454066,MOBILE,smart,LUX_SMART_V6_L_SIM_ONLY,SL,0.8484419230655204,0.05706292484963117,215,3049.117957052352
1721,1721,SLA S.A. C/O CAMIONNETTE,23214612,25494967,5893468,001-762-754-1790,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,11.926560531298676,1.9428060841157173,3,6.416943466686475
1722,1722,SALES-LENTZ GROUP,21092893,21815728,2859503,878.820.2672x8335,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,503.6172965208766,42.19175024205311,140,2.960149755276536
1723,1723,SALES LENTZ GROUP,21023952,21022650,4847798,848.614.4783x06963,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1564.18603466362,3397.174475692435,296,1.5625333335114113
1724,1724,SLA S.A C/O BUS,21023952,21022988,1746183,7902222581,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2576.273854279063,1023.5429107277351,222,0.012771958616745956
1725,1725,SLA S.A C/O BUS,21023952,21024053,5795928,(575)474-2888x999,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,406.0311368677547,995.4915625027998,7,12.429311063714156
1726,1726,SLA S.A C/O BUS,21023952,27102859,3644063,514-752-1997x4550,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1464.4327473692156,1598.3577793181892,800,2326.130811956646
1727,1727,VOYAGES EMILE WEBER SÀRL,26539485,27256788,5861078,3909196306,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,30.897446965481418,8.402343465284766,24,0.28802216717104095
1728,1728,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,28066634,27441597,5043316,(560)281-9614x09632,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,44.850970306297576,6.4754326652858465,118,127.01959855776204
1729,1729,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4587741,+1-886-477-5158x65621,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,50.904352114607185,1837.6335977364124,132,314.8399775451205
1730,1730,SLA S.A. C/O CAMIONNETTE,28066634,27441597,5544963,9939104406,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,29.529793600163025,19.492434644870645,33,717.2056063563201
1731,1731,SLA S.A C/O BUS,28066634,27441597,5464650,001-402-806-3651,MOBILE,Enterprise,LUX_SMART_V6_XL_SIM_ONLY,SL,0.9457231758376909,94.23263877779004,135,946.122327662217
1732,1732,SLA S.A C/O BUS,21023952,21022650,971729,+1-872-682-0924x640,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1877.3725555215394,2192.6700146146613,235,0.06414090434251869
1733,1733,VOYAGES EMILE WEBER SÀRL,27695138,27441597,5354970,956-969-7360,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,925.7093882881529,889.5419455262484,3,0.00847369083474855
1734,1734,SLA S.A C/O BUS,21023958,27230923,6079096,001-533-290-1775x3051,MOBILE,Enterprise,LUX_SMART_V6_M_SIM_ONLY,SL,75.77015801200855,20.701945783229263,30,3.274164141486307
1735,1735,SLA S.A C/O BUS,21024568,26228538,2201982,947-263-1251,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1364.1655483762943,1690.8733967764342,234,22.685896440509833
1736,1736,SLA S.A C/O BUS,28066634,27441597,5706142,(433)931-4828x70724,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,4.087501743184304,1.7077788567662076,0,25.971616408761708
1737,1737,SALES LENTZ,28066634,27441597,4730240,001-906-863-3483,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3.5894141481035047,36.98510152856777,20,194.57643231126576
1738,1738,VOYAGES EMILE WEBER SÀRL,22776585,27441597,5444122,(569)390-8718x0911,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,650.4393236381927,468.57609090176595,368,0.24410291879779325
1739,1739,VOYAGES EMILE WEBER SÀRL,22272644,27406675,4689102,594.697.7399,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,475.69056718093685,546.9006953599177,275,17.05699124452466
1740,1740,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6123515,238.477.1965,MOBILE,Corporate,LUX_POST_TAN_ENTERPRISE,SL,0.016667186731741623,0.0044637696136676135,0,111.55288281948292
1741,1741,SLA S.A. C/O CAMIONNETTE,21024352,23135046,2134887,274.540.9274,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,1925.989033019655,2103.3315104789563,566,0.3645514012690035
1742,1742,SALES LENTZ AUTOCARS SA,21023953,27433136,5224857,(555)366-2414x907,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,33.47809536043623,1171.8298051694378,137,3.37778839254787
1743,1743,VOYAGES EMILE WEBER SÀRL,21176235,21024137,5979591,729-686-4914x54865,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,4.8791126105706075,0.5613233732872814,12,45.78351218384372
1744,1744,SLA S.A C/O BUS,28039800,27441597,1380775,(276)888-1263,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,132.53801315304722,216.0863010586985,547,56.06538893794033
1745,1745,SALES LENTZ,28066634,27441597,4982193,(852)322-1445,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016667214414589647,0.01691849763756719,0,1117.9075756868779
1746,1746,SLA S.A. C/O CAMIONNETTE,21024096,23281614,4643322,(361)544-9673x8580,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,690.7292975486682,364.9657853442778,266,101.8717495690464
1747,1747,VOYAGES EMILE WEBER SÀRL,21023952,27017783,6115802,(861)905-4140x62120,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,130.44916366405562,147.7079722593584,3,2.7017386965669888e-08
1748,1748,SLA S.A C/O BUS,21023960,22029638,5887575,001-507-286-9410,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,61.51006414300625,328.754377677053,13,3.3404169509130788
1749,1749,SALES-LENTZ PROBUS,23313601,27441597,3475558,912.332.0854x221,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,475.3170268195875,471.1299335279243,0,0.09114317951695831
1750,1750,SLA S.A. C/O CAMIONNETTE,21085236,27441597,3315024,001-745-708-3060x79836,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,98.22212048391397,1006.1103446156799,1,14.9546190339314
1751,1751,SLA S.A. C/O CAMIONNETTE,21027772,22275867,5197401,+1-221-799-4045,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,92.56747845731839,831.1715931990439,24,7.621785651076587
1752,1752,WLTT,25633319,22073808,5797227,962.977.1366,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,447.48001445725913,197.15197267899694,59,0.00011069928449735226
1753,1753,VOYAGES EMILE WEBER SÀRL,21173923,27441597,6075880,2109775273,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_LU_EXTRA_LARGE,SL,172.33255447843342,563.3750550351907,745,1430.6448503116742
1754,1754,VOYAGES EMILE WEBER SÀRL,21033497,25850619,4381595,+1-848-361-5548,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,140.36810455091958,48.58709286204712,23,0.07222242622927806
1755,1755,SLA S.A C/O BUS,21023964,27252539,1990394,+1-848-619-5826x488,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1604.50731871853,2028.6680527723215,194,0.08258084422091569
1756,1756,SLA S.A. C/O CAMIONNETTE,28057806,27441597,5637056,311-341-0559x4215,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,61.63888554254229,119.63820741653667,2,116.6319606942663
1757,1757,SLA S.A C/O BUS,21023952,27441597,2297179,+1-625-855-4520x50356,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,684.2143832541892,5052.849510172152,2,0.02596802215334511
1758,1758,SLA S.A. C/O CAMIONNETTE,28066634,22892894,5710456,+1-202-896-2780x889,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,0.3032816368677233,0.05911585780937556,0,0.5854943646509372
1759,1759,SLA S.A C/O BUS,21023952,21040925,2737641,405.719.6293x276,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,SL,451.2341183650933,2435.8162912189555,7,0.07231381147609507
1760,1760,SLA S.A C/O BUS,28066634,27441597,6126937,8398899640,MOBILE,Enterprise,LUX_SMART_V7_S_SIM_ONLY,SL,0.05189945678285058,0.004704332998331581,4,929.1672370252417
1761,1761,SALES LENTZ AUTOCARS SA,21023952,21940106,2382155,001-322-988-0208,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,EW,173.10904840773463,690.4590160023915,196,23.976640357750398
1762,1762,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5056487,001-685-597-2245,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.09873157185706039,0.0775137119596488,0,658.6664032519684
1763,1763,SLA S.A C/O BUS,21023952,22151106,4349544,+1-905-334-7729,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1769.1260437657586,1507.2804707114492,56,0.0024180793790311546
1764,1764,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4500141,257.894.8947,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,82.26967262948803,248.61104059458646,211,160.27395161341545
1765,1765,VOYAGES EMILE WEBER SÀRL,21023952,22170792,2291033,690-848-3993,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2678.980197454322,4547.925480316617,838,5.544859788316746e-10
1766,1766,SLA S.A C/O BUS,21036897,23347591,5629649,831-802-2213,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,153.42751804229755,780.6185512419521,1286,229.10078092193902
1767,1767,TRAVEL PRO,28066634,27441597,6009317,847.818.0697,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,305.24051954660837,2320.726074245402,14,22.342640379998695
1768,1768,SALES LENTZ GROUP,28066634,27441597,4733530,645-559-9315x7779,MOBILE,Enterprise,LUX_SMART_V6_M_SIM_ONLY,SL,8.120128421727523,407.70200038530487,880,2459.8108489224655
1769,1769,SLA S.A. C/O CAMIONNETTE,21832324,27441597,5903698,805.407.9372x9114,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_LU_EXTRA_LARGE,SL,166.89655676598647,294.9583346303842,17,9.107548559523671
1770,1770,VOYAGES EMILE WEBER SÀRL,28048565,25064428,6126903,001-604-733-1946x5189,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.06713168985574239,0.009513045268893787,4,0.4937004745584208
1771,1771,SALES LENTZ AUTOCARS SA,21023952,26472045,5346620,(247)947-2171,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,417.39286071133495,851.8055508863389,1257,1924.0173324830916
1772,1772,SLA S.A C/O BUS,21024440,26750423,4730658,725-958-0602x4464,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,253.1041974758481,367.42112032205875,161,4.224056438111367
1773,1773,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6126949,(851)632-9215x020,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.038826776780732944,5.694281289250929,5,0.49487811628169137
1774,1774,SLA S.A. C/O CAMIONNETTE,28066634,27441284,6093980,(516)892-0916x667,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,22.348149931697726,26.56039346867297,244,713.95346727488
1775,1775,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5995295,+1-325-297-1634x96956,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,27.099376829948213,120.96318191027656,9,0.0002896860758940349
1776,1776,VOYAGES EMILE WEBER SÀRL,21024610,27349766,5680475,(261)490-0709x5623,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,72.63153236759692,460.63344337650096,49,0.00011163675214582601
1777,1777,SALES LENTZ AUTOCARS SA,21023955,27441043,4154520,+1-735-768-2181x4016,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,356.5491913591263,315.5075919749392,1580,525.7487947412494
1778,1778,SLA S.A C/O BUS,21046754,21053794,4028134,612-734-4862x065,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,31.768350821320315,17.361128902718605,57,44.52037474614749
1779,1779,SLA S.A C/O BUS,21023952,21032111,5539173,+1-642-403-3838x93263,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,521.0536274243194,211.50636995402112,144,2071.51208861271
1780,1780,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,22544012,27426328,3022687,948.289.9384x88721,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,267.0921643708284,666.7600645213785,386,349.73001755759805
1781,1781,VOYAGES EMILE WEBER SÀRL,21068106,27438776,4939147,765-879-6278x4774,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,36.775897321648465,314.99720011935045,11,2.261444597871606
1782,1782,SALES LENTZ GROUP,22030286,27441597,5081318,+1-784-341-3629x9806,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,SL,151.3328921297916,16.124150212846082,257,922.7262567136659
1783,1783,VOYAGES EMILE WEBER SÀRL,23756041,27441597,5153033,790.348.9065,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,516.6149387701705,3665.2213599041606,40,1.927506281412998e-06
1784,1784,SALES-LENTZ AUTOCARS SA  - VOYAGES,21023953,21022749,4557293,853-604-4261,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1262.8907863283998,310.13183110543366,515,33.93287917368414
1785,1785,SLA S.A C/O BUS,21026463,27441597,4491068,356.732.1488,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2428.471120787883,4729.501505391609,297,1.4634453902941716e-05
1786,1786,SLA S.A C/O BUS,26553560,27441597,5891705,+1-284-408-5803x67310,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2.1502719054664396,2.4619989610196957,182,853.0070630076298
1787,1787,SLA S.A C/O BUS,21683984,26708631,4309940,241.462.8893x7086,MOBILE,M2M,LUX_SMART_V6_L_PACKAGE,SL,0.10947443206641808,0.896957465887622,2,0.08352085631964853
1788,1788,SLA S.A C/O BUS,28066634,26880547,5422511,+1-709-302-3231x7468,MOBILE,Enterprise,LUX_SMART_V6_M_PACKAGE,SL,23.510287214401057,10.052868703602433,155,255.2672135848244
1789,1789,SALES LENTZ AUTOCARS SA,26740344,26358945,3336205,+1-653-681-0215,MOBILE,T2_Voip,LUX_POST_TAN_ENTERPRISE,SL,20.704932725740235,345.9071464394209,0,9.76836485039061
1790,1790,SLA S.A C/O BUS,21226995,27441597,4966121,+1-226-762-3630,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,20.86752712590125,320.21352976492875,4,50.87911658469401
1791,1791,KEYWI S.A.,28066634,27441597,4858367,352-804-4202,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.01803319489743969,53.499119051176194,17,198.6151203608451
1792,1792,SLA S.A. C/O CAMIONNETTE,28066634,27389746,5955358,930-449-6704x0919,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,113.19208931044766,23.101851605406736,40,1409.5989101603125
1793,1793,SLA S.A C/O BUS,28066634,27441597,5803934,001-302-268-8923,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,0.016953526570364308,0.00726981994557766,0,84.80290068707417
1794,1794,SLA S.A C/O BUS,21030833,22759471,3793179,988-204-2544x4442,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,845.7630184330695,1168.7858070995446,348,6.215634835453511
1795,1795,VOYAGES EMILE WEBER SÀRL,28066634,27426630,4767181,(889)561-6468,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,163.85327761092543,145.38279200881328,3,0.002435495961856372
1796,1796,SALES LENTZ GROUP,21023952,21022883,3179351,001-306-248-5620x0631,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,EW,5695.59467070032,8426.88562842527,659,1.2196426220044558
1797,1797,SALES-LENTZ GROUP,28029850,27372264,2169558,938.827.9483,MOBILE,Enterprise,LUX_SMART_V08_L_SIM_ONLY,SL,72.69717843702391,19.15010345054965,35,7.098696666311124
1798,1798,VOYAGES EMILE WEBER SÀRL,22076878,27428150,3229911,001-783-687-5502x8370,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2547.5289190602516,2480.451715616818,160,0.0009265945429212709
1799,1799,VOYAGES EMILE WEBER SÀRL,27596347,26878154,2458347,919-334-6081,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,531.3175957658566,260.570804242937,98,0.026649264081530632
1800,1800,SLA S.A C/O BUS,21639217,27441597,5746140,776.613.9727,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,31.099601889922,608.1805637059188,131,258.50116258428596
1801,1801,SLA S.A. C/O CAMIONNETTE,21031239,21059509,4732526,+1-578-918-2655x938,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,9.58280671262367,20.269252751746958,105,2.1508909420678126
1802,1802,SLA S.A. C/O CAMIONNETTE,21023953,21759995,1735558,268.718.6041,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,594.1749613521058,511.4197212134478,794,0.16711428755668736
1803,1803,VOYAGES EMILE WEBER SÀRL,21350135,21162854,1430646,+1-849-321-7434x08614,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,977.5655094577659,1853.7729798972857,1123,126.71492458075095
1804,1804,SALES LENTZ AUTOCARS SA,21023960,25336159,2439852,001-957-229-1337x531,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,138.4180838282951,20.308821980544383,201,17.376522985597806
1805,1805,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6106389,001-994-882-0840x49202,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,64.10759737577,103.92415493666635,108,45.28074120550855
1806,1806,VOYAGES EMILE WEBER SÀRL,21023952,21200946,5458603,001-788-937-0061x847,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1780.6040289964014,3289.562543548867,91,2.5925832001512504e-07
1807,1807,SALES LENTZ,21023953,21025166,2785638,+1-778-938-8327x46601,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,131.03586243376307,247.4316838969909,233,99.09272903583587
1808,1808,VOYAGES EMILE WEBER SÀRL,28045783,27441597,6122739,001-761-461-2870x30654,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016810621350629835,0.005012043919075119,0,15.544384251500741
1809,1809,SLA S.A C/O BUS,28066634,27441597,3696430,546.636.6585,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.016735021108006516,0.9165819215956348,0,267.71757390142693
1810,1810,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,21023987,21022659,4541872,884-272-6759x5362,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1425.7620579109098,558.2551355938341,1075,0.5182942067031544
1811,1811,VOYAGES EMILE WEBER SÀRL,28066634,27429505,6126972,482-421-2069x82436,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,5.989021070614543,0.6335227850470867,3,1.0834876720117088
1812,1812,VOYAGES EMILE WEBER SÀRL,23037572,27441597,5905737,001-297-753-1872x3349,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,14.127231999979822,1.2335705672168198,371,1040.9476899295125
1813,1813,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,21024045,24823143,1645396,(262)315-4573x937,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,866.9503314073435,1988.1978737036989,97,168.9487067307532
1814,1814,AUTOCARS SALES - LENTZ S.A.,21024105,21052252,5272240,(881)467-6561x70352,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,180.50719984323678,1.6299936240131248,194,861.5501848196221
1815,1815,VOYAGES EMILE WEBER SÀRL,25541245,27441597,4092345,+1-971-560-7528x58143,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,712.9919712786007,902.7763853316503,7,2.525197615587779e-07
1816,1816,SLA S.A C/O BUS,28066634,27441597,5786083,530.513.4561x5973,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,4.687163890676051,149.80218560502664,0,0.5864782060385079
1817,1817,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,28066634,21075986,5804547,001-287-940-4611x950,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,433.54304604038254,47.887796074511236,197,12.23190594880675
